0.0000 0.0000 0.0000  -0.12 -0.12 -0.06  -0.68  -0.96 10.68  -0.68 -0.96 10.68  38 60  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  60 106  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  60 105  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  59 104  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  55 104  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  57 102  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  55 103  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  53 103  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  55 103  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  57 102  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  56 102  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  55 102  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  53 101  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  53 100  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  54 103  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  56 101  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  54 101  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  55 103  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  53 100  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  56 101  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 101  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  50 101  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  51 100  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  49 99  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  55 99  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 102  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  50 98  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  53 97  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  54 97  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  56 101  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  55 98  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  57 97  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  55 99  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  56 98  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 101  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  53 98  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  51 100  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  54 100  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  54 98  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  54 99  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  48 99  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  50 103  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  53 99  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  53 102  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  55 102  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  56 100  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  51 99  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  53 100  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  54 100  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  55 98  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  54 102  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 99  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  53 99  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  51 99  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 99  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  54 99  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  50 99  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  53 99  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  54 99  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  53 99  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  49 96  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  51 100  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 98  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  54 100  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  48 97  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  51 96  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  53 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  51 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 98  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  48 97  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 98  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  49 98  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 97  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  51 96  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  47 96  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  50 96  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  49 97  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 96  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  47 97  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  49 96  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  49 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  51 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  51 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  47 98  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 96  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  50 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  49 96  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  48 96  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 93  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  50 97  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  50 93  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  50 96  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 96  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  47 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  49 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  49 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  49 93  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  51 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  50 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  48 97  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  49 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  51 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  50 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  48 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  50 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 96  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  53 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  51 96  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  49 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 96  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  51 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  54 96  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 93  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  51 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 92  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  49 96  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 93  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  51 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  50 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  47 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  51 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  49 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  53 92  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  51 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  51 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  53 97  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  53 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  51 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  51 98  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  48 91  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  54 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  50 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  53 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  49 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  49 93  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  50 92  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  49 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  53 93  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  53 92  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  49 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  53 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  54 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  51 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  55 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 97  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 92  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  51 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  53 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  50 91  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  53 91  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  54 93  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  53 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  51 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  51 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  51 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 92  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  49 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  52 91  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  50 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  53 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  50 93  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  48 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  50 94  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  50 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  49 93  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  50 95  
-0.0625 -0.0625 -0.0625  -0.06 -0.06 -0.06  -0.01  -0.01 -0.01  -0.01 -0.01 -0.01  53 93 
